aspect,B11,B12,B2,B3,B4,B8,bsi,dem,evi,ndmi,ndvi,pet_apr,pet_aug,pet_dec,pet_feb,pet_jan,pet_jul,pet_jun,pet_mar,pet_may,pet_nov,pet_oct,pet_sep,rain_apr,rain_aug,rain_dec,rain_feb,rain_jan,rain_jul,rain_jun,rain_mar,rain_may,rain_nov,rain_oct,rain_sep,savi,slope,worldcover,clay_0_30,sand_0_30,silt_0_30,soc_0_30,bd_0_30,clay_sand_ratio,silt_clay_ratio,sand_silt_ratio,som,porosity,ndwi,gndvi,brightness_index,ndti,pool_IOM,pool_DPM,pool_RPM,pool_BIO,pool_HUM,annual_rain,annual_pet,aridity_index,cec_0_30
0.65105766,1.3690121,1.4401789,1.625935,1.2993801,1.4706817,0.8378602,1.58466,-0.046481024,0.47892436,-0.5911471,0.53549516,0.99651074,0.3355815,-1.4414467,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,-0.24609877,-1.3449128,-1.6183012,-0.7054871,-1.5099118,-0.4478711,0.3776546,0.0,0.0,-1.2083734,-1.2582394,-0.798329,1.4556291,0.19716711,-0.43831784,-0.98181355,0.5104998,0.11006122,0.9266665,0.7809885666666666,0.7023875333333333,0.8206187699999999,0.6053114133333334,0.7493141883333333,1.1119055074345,1.0507436408480073,0.8559242842243705,1.0435568765866667,0.7172399289308176,-0.2406808495443981,-0.2159419790090987,1.3876767107274843,-0.0253335568852385,0.0276611355385681,0.0057765027779476,0.0866475416692147,0.0173295083338429,0.4678967250137598,-4.61240528,-2.59837835,1.7751091868510989,0.9447660166666666
0.5643873,1.077081,1.0352882,0.7506184,0.796486,0.92703444,0.84661764,0.79663616,0.4551956,0.727606,-0.013234699,0.7329292,0.99651074,0.3355815,-1.4414467,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,-0.24609877,-1.3449128,-1.6183012,-0.7054871,-1.7386385,-0.4478711,0.3776546,0.0,0.0,-1.7034963,-1.4937477,-0.798329,1.6431569,0.54959846,-0.43831784,-0.7961012,0.7656125,0.11006122,-0.80553365,0.9695759666666668,0.9346770833333332,1.05457495,0.7623753033333335,0.9696158766666666,1.0373379041335578,1.087666140927104,0.8863069271020836,1.3143350229466668,0.6341072163522012,-0.1198022160061411,0.0305103334808508,0.8642287894828874,0.0197847989830564,0.0359738040778954,0.0072640149925543,0.1089602248883157,0.0217920449776631,0.5883852143969048,-4.84609168,-2.59837835,1.8650446652620853,1.1687975
-0.111641206,0.7773886,0.6612204,-0.21650098,0.0989098,0.34311196,0.70322216,0.36574942,0.7060339,0.9237465,0.30373397,0.86756617,0.99651074,0.3355815,-1.4414467,-0.15066734,0.13504352,-0.2434978,0.6456372,-0.10559007,-0.24609877,-1.3449128,-1.6183012,-0.7054871,-1.7386385,-0.7665231,0.3776546,0.0,0.0,-1.7034963,-1.7292562,-0.798329,1.6431569,0.54959846,-1.2121755,-0.7961012,0.96975374,0.11006122,0.9266665,0.9388083166666666,0.9407180033333334,1.1316299166666668,0.7498080733333333,0.9774530266666666,0.9979699690450272,1.2053897441861536,0.831294745285911,1.2926691184266663,0.6311498012578617,-0.0500917877970844,0.7533827227131056,0.2524965006005841,0.0807503637193983,0.0352991508234268,0.007145089225099,0.1071763383764859,0.0214352676752971,0.5787522272330243,-6.174109839999999,-3.74322882,1.6494075400926196,1.13008295
-0.12897527,0.6235587,0.69457084,0.7068384,0.54544365,0.66532075,0.5033648,0.61523384,0.32977644,0.48783445,0.09976212,0.62436956,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,1.5723805,1.5587724,-0.119926624,-0.28833294,1.0490211,0.09117518,1.4640414,-1.3367776,0.0,0.0,0.77211875,0.39031956,1.0137513,-0.23212051,-1.5649897,1.8832552,-0.98181355,0.5108579,-0.76431465,0.9266665,0.92216622,0.97658628,1.0809970333333334,0.7180045249999999,1.003706998333333,0.9442752154986244,1.1722366422545096,0.9034125440553936,1.2378398010999998,0.6212426421383648,-0.1066566630299218,-0.0401206245048845,0.6083422045633053,-0.0538734152031825,0.0335988907392515,0.0068440563426074,0.1026608451391122,0.0205321690278224,0.5543685637512062,1.49896003,5.638523546000001,0.26584264795052076,1.2172448166666667
-0.18097746,0.7496445,0.7614327,0.71074355,0.60920024,0.7183451,0.62636614,0.5364791,0.32977644,0.5832796,0.15401573,0.68286383,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,1.5723805,1.5587724,-0.119926624,-0.28833294,1.0490211,-0.13755153,1.1453892,-1.3367776,0.0,0.0,0.27699572,0.15481113,1.0137513,-0.04459278,-1.5649897,1.8832552,-0.98181355,0.60942495,0.11006122,0.9266665,0.92808311,0.9663041633333334,1.0954411833333333,0.7936449366666667,0.995808265,0.9604461464788818,1.1803266017127856,0.8821141454559458,1.368243870813333,0.6242232962264151,-0.0895911386266606,0.0138931426735648,0.6660122427966574,-0.0078011897737586,0.0376591383144526,0.0075598579835221,0.1133978697528321,0.0226795739505664,0.6123484966652935,0.40847739000000005,5.638523546000001,0.07244403373818951,1.31560455
-0.47565657,0.9358346,0.9100273,0.8443759,0.6660686,0.84634507,0.64486367,0.99966794,-0.17190018,0.53181034,-0.19847514,0.6321033,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,0.65633684,-0.119926624,-0.28833294,1.0490211,-0.13755153,1.1453892,-1.3367776,0.0,0.0,0.27699572,-0.080697276,1.0137513,0.14293496,-1.2125584,1.1093975,-0.98181355,0.56404024,0.11006122,0.9266665,0.9523065566666666,0.92791853,0.9681405033333336,0.7515588533333334,0.94860079,1.026282508515771,1.016626942821952,0.9584544049186576,1.2956874631466668,0.6420374377358491,-0.1840774647017232,-0.0161754580959396,0.7615600296165973,0.0139811651131647,0.0353930452623587,0.0071616580807097,0.1074248712106461,0.0214849742421292,0.5800943045374894,-0.06092967599999999,4.316595486000001,-0.014115215613233392,1.2383800666666667
-0.30231592,-0.42297992,-0.4143041,-0.043766316,-0.32151622,-0.29092404,-0.50154454,-0.26579827,-0.6735768,-0.54487395,0.1380436,-0.29192126,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,0.65633684,-0.119926624,-0.28833294,1.0490211,-0.36627823,0.82673717,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,1.0137513,0.3304627,-0.860127,1.1093975,-0.7961012,-0.5338014,-0.76431465,0.9266665,-1.0781491166666666,-1.0895417,-1.0710207333333337,-1.05183635,-1.0864993166666668,0.9895436922392842,0.9933883140809204,1.0172928180475311,-1.8133658674,0.99,0.084978411496003,0.21873029155223,0.3066019216940836,0.0103618602442693,,,,,,0.24394773000000025,4.316595486000001,0.05651391954404694,-1.0375503833333333
-0.6663313,-1.3987986,-1.3621004,-1.2348225,-1.3751649,-1.3307811,-1.44341,0.4899549,-1.0498343,-1.4444299,-1.7785234,-1.2738415,0.0068858177,1.1489199,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,0.17176704,-0.595005,0.50808513,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.51799047,-0.5076956,1.1093975,-0.7961012,-1.4485143,0.11006122,-0.80553365,-1.1603542166666665,-1.1698242833333334,-1.1520036500000002,-1.1210040833333332,-1.1651784166666668,0.991904710133318,0.992803433170041,1.0154692507557015,-1.9326110396666665,0.99,0.0156960330075703,0.0242126260331063,1.3531549871151531,0.0132921197044874,,,,,,-1.5755522099999997,3.2841157437,-0.4797492941661451,-1.1303111833333332
-0.857006,-1.3327925,-1.2745353,-1.2865266,-1.4327579,-1.3383914,-1.4341664,1.3901856,-1.1752534,-1.4198611,-2.733389,-1.1956851,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,0.17176704,-0.82373166,0.18943305,-0.4795615,0.0,0.0,-0.71325034,-0.5517141,-0.798329,0.7055182,-0.5076956,0.33553985,-0.7961012,-1.4224594,4.4819403,-0.80553365,-1.1603542166666665,-1.1698242833333334,-1.1520036500000002,-1.1210040833333332,-1.1651784166666668,0.991904710133318,0.992803433170041,1.0154692507557015,-1.9326110396666665,0.99,0.0366372988048358,0.0004912930557671,1.3863777875468088,0.0223436424066049,,,,,,-3.4398922999999995,2.4707773437,-1.3922307927790634,-1.1303111833333332
1.6390994,-0.9773302,-0.9143108,-0.9018147,-1.1158698,-1.0223545,-1.1050045,1.4363948,-1.0498343,-1.0555578,-2.0642238,-0.65268606,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,0.17176704,-0.82373166,0.18943305,-0.4795615,0.0,0.0,-0.71325034,-0.7872225,-0.798329,0.89304596,-0.15526426,0.33553985,-0.7961012,-1.0531381,0.11006122,-0.80553365,-1.1501922,-1.1598943666666666,-1.1424428333333334,-1.100472983333333,-1.14944265,0.9916353015020248,0.9932625463234176,1.0152756294005665,-1.8972154232666667,0.99,0.0613130540445778,-0.0048923525298122,1.0701341351022988,0.0333146722871834,,,,,,-3.1354416,2.4707773437,-1.2690101793246422,-1.1187160333333332
1.3964224,0.66746926,0.6166052,0.48239014,0.34753564,0.44841528,0.50367206,0.59651655,-0.17190018,0.50916713,-0.13434656,0.59065294,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,-0.24609877,-1.3449128,-0.28833294,-0.7054871,-1.0524584,-0.12921901,0.3776546,0.0,0.0,-1.2083734,-1.022731,-0.798329,1.0805737,0.19716711,-0.43831784,-0.6103888,0.52143496,-0.76431465,-0.80553365,-0.804084455,-0.8288340116666667,-0.7853323666666666,-0.6890978083333333,-0.8189900816666668,0.9701393085728964,0.9766789567728512,1.0553926551946946,-1.1880046215666666,0.99,-0.1398611740554077,0.1834292852379037,0.401159123296285,0.0396114567997871,,,,,,-3.6044220399999993,-0.9533911822999998,3.780632868141852,-0.7458106533333333
0.7723961,1.3525921,1.2993703,1.2982221,1.1316118,1.2665545,0.9728843,1.1701705,0.4551956,0.72909963,-0.29932722,0.67496467,0.99651074,0.3355815,-1.4414467,-0.15066734,0.13504352,-0.2434978,0.6456372,0.3139026,-0.24609877,-1.3449128,-0.28833294,-0.7054871,-1.2811852,-0.4478711,0.3776546,0.0,0.0,-1.2083734,-1.2582394,-0.798329,1.2681015,0.19716711,-0.43831784,-0.6103888,0.7523602,-0.76431465,0.9266665,0.8966702766666667,0.7982887333333333,0.90758436,0.684193835,0.8515663033333335,1.1232405509752488,1.0121717911447965,0.8795752422764681,1.17955017154,0.6786542251572326,-0.1632817258433583,-0.0754230430743016,1.2009799264287246,0.0200688365717402,0.0318027839879437,0.0065239105101205,0.0978586576518084,0.0195717315303616,0.5284367513197656,-4.199781529999999,-1.99376789,2.106454593367937,1.0799779833333332
0.49505106,0.9117617,0.80719805,0.22403765,0.42399544,0.53865284,0.81257415,0.4241415,0.8314531,0.8628802,0.23371512,0.8452603,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,0.6456372,-0.10559007,-0.24609877,-1.3449128,-0.28833294,-0.7054871,-1.2811852,-0.7665231,0.3776546,0.0,0.0,-1.7034963,-1.2582394,-0.798329,1.2681015,0.54959846,-0.43831784,-0.6103888,0.8976123,0.11006122,-0.80553365,0.99408105,0.92438227,1.0736966,0.7649309500000001,0.9774530266666666,1.0754003860329342,1.0800895963161157,0.8609343365714299,1.3187409578000002,0.6311498012578617,-0.0575221758568668,0.3142392576547188,0.4847262192108341,0.0608296093029519,0.0361111902908407,0.0072881975970915,0.1093229639563739,0.0218645927912747,0.5903440053644191,-4.66112508,-3.22659896,1.4445938704449344,1.2054570666666669
0.14836977,0.7955095,0.7135574,-0.25330222,0.1820016,0.49712494,0.83204925,0.22109972,0.9568722,0.93256986,0.5099074,0.85659266,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,-1.3449128,-1.6183012,-0.7054871,-1.5099118,-1.0851752,0.3776546,0.0,0.0,-1.7034963,-1.4937477,-0.798329,1.4556291,0.9020298,-1.2121755,-0.42467648,1.0062815,0.11006122,0.9266665,0.9620765666666666,0.9251121433333334,1.1220690333333332,0.7897944833333334,0.9774530266666666,1.0399566945474787,1.1662990994791578,0.8244698996683836,1.3616056892666666,0.6311498012578617,0.0224506488629058,0.6410404862833061,0.3743379411524857,0.0543064724300824,0.0374511049228057,0.0075234337841052,0.1128515067615791,0.0225703013523158,0.6093981365125274,-5.492198480000001,-5.51821448,0.9952854315296568,1.1880704333333334
-1.0823488,0.908057,1.0965339,2.628494,2.1814044,1.4673395,1.0584686,-0.38046166,0.58061475,0.8627086,0.74624234,0.65016806,-0.9827391,1.1489199,1.167841,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,1.5587724,-0.119926624,-0.28833294,1.0490211,0.31990188,1.4640414,-1.3367776,0.0,0.0,0.77211875,0.62582797,1.0137513,-0.41964826,-1.5649897,1.8832552,-0.7961012,0.77584344,-0.76431465,0.9266665,0.94667125,1.0135371533333335,0.9833713166666668,0.9087152833333332,0.98797115,0.9340271808355282,1.038767488361632,1.0306759371108365,1.566625148466667,0.6271806981132075,0.076485960823495,-0.3465987092703941,1.858979607822476,-0.0940226257636907,0.043938515626018,0.0086477676770731,0.1297165151560972,0.0259433030312194,0.7004691818429253,1.96137974,6.523674916,0.3006556527195292,0.9619361666666666
-0.7703357,0.7973553,0.98698044,1.1952739,1.1727252,1.0926213,0.8402896,0.2012461,0.07893813,0.6599312,0.47586927,0.6423084,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,1.5587724,-0.119926624,-0.28833294,1.0490211,0.09117518,1.1453892,-1.3367776,0.0,0.0,0.77211875,0.39031956,1.0137513,-0.23212051,-1.2125584,1.1093975,-0.7961012,0.6635431,-0.76431465,0.9266665,0.9995630166666668,0.98403701,0.9615895916666668,0.8002360633333333,0.98797115,1.015777868625761,0.9620099739918015,1.0233440737377644,1.3796069731866667,0.6271806981132075,0.0262170999341798,-0.1651431474820751,1.1333811582889337,-0.1062721189455074,0.0380155709924995,0.0076222049234083,0.114333073851125,0.022866614770225,0.6173985987960753,0.94459378,5.2190310460000005,0.1809902588573335,1.0990223666666665
-0.94367635,0.8187275,0.8697626,0.94710106,0.72441995,0.85331184,0.562242,0.84052044,-0.4227385,0.40914494,-0.10135224,0.5429058,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,1.0490211,0.09117518,0.82673717,-1.3367776,0.0,0.0,0.27699572,0.15481113,1.0137513,-0.04459278,-1.2125584,1.1093975,-0.6103888,0.43796435,0.11006122,0.9266665,0.8411337500000001,0.8135418866666666,0.7799338333333333,0.6320182366666667,0.8148769666666666,1.0339157255275275,0.927241159129964,1.0430909032240554,1.0895994400133333,0.6924992578616352,-0.1857285769164344,-0.1260455009180927,0.7914939545701497,-0.0302252882619803,0.0290554165261585,0.006029628201405,0.0904444230210762,0.0180888846042152,0.4883998843138116,0.26855042000000007,3.8971026859999998,0.06891027556567703,0.9290371366666667
-1.0650147,-1.0314978,-1.0235542,-0.5700107,-0.8350833,-0.8728588,-1.0279468,-0.87190914,-0.9244151,-1.0358183,0.11141328,-0.8200395,-0.9827391,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,1.0490211,-0.13755153,0.82673717,-0.4795615,0.0,0.0,0.27699572,-0.080697276,1.0137513,0.14293496,-0.860127,1.1093975,-0.6103888,-1.0330975,-0.76431465,0.9266665,-1.0811396166666667,-1.0941605333333333,-1.0805815166666666,-1.0536390833333331,-1.0864993166666668,0.988099628646814,0.9994837854506518,1.0125663973122128,-1.8164737796666663,0.99,-0.0017242512860019,0.1035214084839531,0.8541798998678001,0.003865400972822,,,,,,1.2014905440000003,2.358406486,0.5094501525213327,-1.0491454666666666
-1.4116961,-1.517815,-1.4985019,-1.3227099,-1.4051191,-1.4149616,-1.5096607,-0.42798957,-1.1752534,-1.522085,-1.2831899,-1.60598,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,0.17176704,-0.36627823,0.50808513,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.3304627,-0.5076956,0.33553985,-0.6103888,-1.5307577,-0.76431465,0.9266665,-1.1603542166666665,-1.1698242833333334,-1.1520036500000002,-1.1210040833333332,-1.1651784166666668,0.991904710133318,0.992803433170041,1.0154692507557015,-1.9326110396666665,0.99,-0.0026934320232528,0.0358660369472849,1.4100489379201295,0.0064028749764323,,,,,,-2.1224984599999996,2.4707773437,-0.8590407652117891,-1.1303111833333332
1.6564335,-1.4447851,-1.4100057,-1.4275004,-1.4799328,-1.4202049,-1.4801795,0.4102404,-1.1752534,-1.4627161,-2.011707,-1.4334743,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,0.65633684,-0.119926624,-0.28833294,0.17176704,-0.36627823,0.18943305,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.3304627,-0.15526426,0.33553985,-0.42467648,-1.4696256,0.11006122,-0.80553365,-1.1501922,-1.16058655,-1.1424428333333334,-1.100472983333333,-1.14944265,0.99104388207842,0.9932625463234176,1.0158815094613778,-1.8972154232666667,0.99,0.0121007960233091,8.334143268818994e-05,1.4503763391788784,0.0121828191403727,,,,,,-1.90300688,2.0512847437,-0.9277146363246751,-1.1187160333333332
1.5524291,-0.8477709,-0.822745,-0.86601216,-1.0233573,-0.94542503,-0.9496138,0.90655756,-0.9244151,-0.8637671,-1.4596077,-0.5240125,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,-0.24609877,-0.119926624,-0.28833294,0.17176704,-0.595005,-0.12921901,-0.4795615,0.0,0.0,-0.71325034,-0.5517141,-0.798329,0.51799047,-0.15526426,0.33553985,-0.42467648,-0.8597154,0.11006122,-0.80553365,-0.84146049,-0.8704037833333333,-0.8316501283333333,-0.4557331583333333,-0.8661976166666666,0.9667472799549528,0.988341268801977,1.0465985078096052,-0.7856839649666667,0.99,0.0566617152132206,-0.0373768779481869,0.985162080780059,0.0149809409177129,,,,,,-2.99348937,1.1488491337000002,-2.6056418394633982,-0.7961322666666665
1.1710796,0.79302025,0.6528879,0.30023775,0.3561981,0.3772171,0.69163555,0.39765877,0.07893813,0.7864204,0.1197764,0.7833814,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,-0.2434978,-0.31601006,0.3139026,-0.24609877,-0.119926624,-0.28833294,-0.7054871,-0.82373166,-0.4478711,0.3776546,0.0,0.0,-0.71325034,-0.7872225,-0.798329,0.7055182,0.19716711,-0.43831784,-0.42467648,0.79760724,0.11006122,0.9266665,0.7342953083333333,0.6377739733333333,0.8039387833333332,2.57683175,0.6313049683333333,1.1513409750722974,1.0948439602018882,0.7933116134650966,4.442457936999999,0.7617717100628931,-0.0682883534351867,0.3201247163612277,0.366858165355509,0.0969164950069615,0.1440200991944473,0.0243281165080555,0.3649217476208329,0.0729843495241665,1.970577437152498,-3.1530590099999998,-1.4154100663,2.227664678295216,0.8807943999999999
1.1017433,0.9525579,0.7346732,0.3334472,0.5417385,0.47422683,0.97829336,-0.028324446,0.9568722,1.0988936,0.50592566,0.9279332,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,-0.119926624,-0.28833294,-0.7054871,-1.0524584,-0.4478711,0.3776546,0.0,0.0,-1.2083734,-1.022731,-0.798329,0.89304596,0.54959846,-0.43831784,-0.42467648,1.0944225,0.11006122,0.9266665,1.0533458,0.8938122666666667,1.0076889366666666,1.0472698166666663,0.9617171733333334,1.178486623290916,0.956655389584946,0.8869922395132247,1.8054931639333327,0.6370878591194968,0.0133285564419913,0.2872011248501067,0.509102980090521,0.129137437070713,0.0516467277474827,0.0099562308891918,0.1493434633378775,0.0298686926675755,0.8064547020245387,-3.5724582,-2.963260044,1.2055837648246572,1.1957243166666667
0.59905547,0.6097151,0.4644785,-0.1695402,0.19717109,0.20133749,0.785448,-0.45284185,1.583968,0.9878877,0.85469604,0.9488762,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,-1.3449128,-0.28833294,-0.7054871,-1.0524584,-0.7665231,0.3776546,0.0,0.0,-1.2083734,-1.2582394,-0.798329,1.0805737,0.54959846,-0.43831784,-0.23896411,1.0129771,0.11006122,-1.6716337,1.0614262333333335,0.8948189183333334,1.0384260666666665,0.9723823066666668,0.9696158766666666,1.1861910958591697,0.9783308854215552,0.8617069111195271,1.6763870966933334,0.6341072163522012,0.1259586782362579,0.598682557653139,0.1992651796116022,0.1352052367468954,0.0474616112272684,0.0092492069543939,0.1387381043159097,0.0277476208631819,0.7491857633059127,-3.75337849,-4.18824622,0.8961694926331241,1.1957243166666667
0.49505106,0.7900114,0.69728386,0.17883614,0.5930571,0.6983786,1.0350398,-0.38996068,1.9602255,1.0807837,0.95364124,0.8622297,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.5250827,-0.24609877,-1.3449128,-0.28833294,-1.5827411,-1.2811852,-1.0851752,0.3776546,0.0,0.0,-1.7034963,-1.2582394,-0.798329,1.2681015,0.9020298,-1.2121755,-0.23896411,1.1097033,0.11006122,-1.6716337,1.0404926833333334,0.9019674,1.0646668666666668,0.9814884883333332,0.9696158766666666,1.1535812528627236,1.0232334006000778,0.8471827463025523,1.6920861538866665,0.6341072163522012,0.1342583703953072,0.2714719867103733,0.6478616336836014,0.0623464233994802,0.0479681903396102,0.0093352029799372,0.1400280446990584,0.0280056089398116,0.7561514413749156,-5.029778809999999,-5.48499285,0.9170073594535312,1.178337633333333
-1.3596939,0.7737473,0.6911375,1.8733393,1.8833792,0.8871697,1.5545338,-2.2020223,0.9568722,1.7281411,1.9705207,0.9760251,-0.9827391,1.1489199,1.167841,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,1.5587724,-0.119926624,-0.28833294,1.0490211,0.5486286,1.4640414,-1.3367776,0.0,0.0,0.77211875,0.86133635,1.0137513,-0.607176,-1.5649897,1.1093975,-0.42467648,1.4857808,0.11006122,-1.6716337,0.909248945,1.0600907000000002,0.9361354466666668,0.9152658499999998,0.9800724766666666,0.8577086328556602,1.0295700113973372,1.1324116651865983,1.5779183253999998,0.6301613295597484,0.3353488975192901,-0.0956526241356311,1.4721051741622828,0.0563933764620945,0.0442994574605916,0.008709663925394,0.1306449588809112,0.0261289917761822,0.7054827779569207,1.83565412,6.523674916,0.28138344470504884,0.7532244616666667
-0.97834444,0.76873696,0.7575231,1.3227011,1.5668687,0.93017936,1.451979,-1.6700382,0.20435728,1.456311,1.7641628,0.91578543,-0.9827391,1.1489199,1.167841,-0.15066734,0.13504352,1.2072178,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,1.0490211,0.31990188,1.1453892,-1.3367776,0.0,0.0,0.77211875,0.62582797,1.0137513,-0.607176,-1.2125584,1.1093975,-0.42467648,1.3226143,-0.76431465,0.9266665,0.98365525,1.0227876166666665,0.9033065166666668,0.7897685083333333,0.995808265,0.9617394989644072,0.9183161648013028,1.132270827006654,1.3615609083666669,0.6242232962264151,0.3076674605427701,-0.0380574680862502,1.2884702489405215,0.0073472799910652,0.0374497020159841,0.0075231880631734,0.1128478209476023,0.0225695641895204,0.6093782331170529,1.4051981199999999,5.201746556,0.27013967421753027,0.9540776833333332
-0.8396719,0.7815477,0.7863362,0.9233519,0.89199764,0.80055237,0.79782385,0.029434789,-0.17190018,0.73502874,0.5276278,0.7045192,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,1.0490211,0.09117518,0.82673717,-0.4795615,0.0,0.0,0.77211875,0.39031956,1.0137513,-0.41964826,-0.860127,1.1093975,-0.42467648,0.73747575,-0.76431465,0.9266665,-0.7843236,-0.7972446350000001,-0.7979030800000001,-0.7913639166666666,-0.78751841,0.9837928856053072,1.0173136190215366,0.9991747807265012,-1.3643113923333332,0.99,0.0103054597887368,-0.0557300227019837,0.8475092586155583,-0.0030541164431882,,,,,,2.01948622,3.1717448860000004,0.6367114293819657,-0.7497518533333334
-1.0650147,-0.8085012,-0.80744493,-0.44286978,-0.6332494,-0.6822768,-0.80619735,-0.74723756,-0.798996,-0.82436323,0.22947292,-0.6657945,-0.9827391,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,0.65633684,-0.119926624,-0.28833294,1.0490211,0.09117518,0.50808513,-0.4795615,0.0,0.0,0.27699572,0.15481113,1.0137513,-0.23212051,-0.5076956,0.33553985,-0.42467648,-0.82615966,-0.76431465,0.9266665,-1.1474833,-1.1584596,-1.1424428333333334,-1.1134296666666663,-1.14944265,0.9905250903872694,0.9956073725285008,1.0140197532859776,-1.9195527453333328,0.99,-0.0014267988287968,0.1201489044315116,0.6582197332269065,0.0006536542155647,,,,,,0.7363042200000001,1.938913886,0.37975086223091814,-1.1187160333333332
-1.4636983,-1.5331417,-1.5225859,-1.3904575,-1.4076979,-1.430218,-1.5160683,-0.5181742,-1.1752534,-1.5250697,-1.098447,-1.6508234,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,0.65633684,-0.119926624,-0.28833294,0.17176704,-0.13755153,0.18943305,-0.4795615,0.0,0.0,0.27699572,-0.080697276,-0.798329,-0.04459278,-0.5076956,0.33553985,-0.23896411,-1.5354956,0.11006122,0.9266665,-1.1603542166666665,-1.1698242833333334,-1.1520036500000002,-1.1210040833333332,-1.1651784166666668,0.991904710133318,0.992803433170041,1.0154692507557015,-1.9326110396666665,0.99,-0.0055992863725358,0.0370653440073285,1.4190026259997566,0.0034544309512405,,,,,,-1.4854231759999998,2.0512847437,-0.7241428478235894,-1.1303111833333332
1.4830928,-1.496204,-1.4771101,-1.5325824,-1.510841,-1.4784763,-1.5051472,-0.09706777,-1.1752534,-1.4786167,-1.5528922,-1.5485954,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,-0.24609877,-0.119926624,-0.28833294,0.17176704,-0.13755153,0.18943305,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.14293496,-0.15526426,0.33553985,-0.23896411,-1.48742,0.11006122,0.9266665,-1.0593435,-1.074992883333333,-1.04740275,-0.9099472166666666,-1.0707634500000005,0.985442337734546,0.9887281604125574,1.0263414749802149,-1.5687490015333332,0.99,0.0029797245987073,-0.0018878721077225,1.4947462488567569,0.0064217567864761,,,,,,-1.6760955499999997,1.1488491337000002,-1.4589344247507434,-1.0259552333333333
