soc_15-30,soc_0-5,soc_5-15,som,clay_5-15,clay_15-30,bd_0-5,bd_0_30,cec_5-15,bd_15-30,clay_0_30,sand_0_30,bd_5-15,cec_0-5,pool_RPM,porosity,pool_IOM,pool_HUM,sand_0-5,pool_BIO,clay_0-5,sand_5-15,pool_DPM,silt_0_30,silt_15-30,soc_0_30,x,y
-1.0055703,-1.067803,-1.0570669,-1.7810781058,-1.062103,-1.0714798,-1.0699469,-1.0629263,-1.0449402,-1.0556571,-1.06679655,-1.0703740833333333,-1.0703198,-1.0376978,,0.99,,,-1.0709535,,-1.0621339,-1.0720294,,-1.0569636333333332,-1.0605797,-1.03310795,769441.9019994696,1456161.225440348
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769692.0482726059,1456161.225440348
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769942.1945457421,1456161.225440348
-1.050186,-1.1218853,-1.1090121,-1.8649276616666663,-1.1352438,-1.137271,-1.1485305,-1.14944265,-1.1040581,-1.1497028,-1.1358491999999998,-1.14852965,-1.1495085,-1.0935678,,0.99,,,-1.1457076,,-1.1327946,-1.149508,,-1.1233210833333336,-1.1213542,-1.0817445833333332,770192.3408188784,1456161.225440348
-0.20248684,-0.3539173,-0.38177913,-0.4956316336533334,-0.56637156,-0.5391696,-0.5827281,-0.5882318166666667,-0.51287895,-0.5854288,-0.5500159816666667,-0.6082613833333333,-0.5951882,-0.5013456,,0.99,,,-0.6058165,,-0.54984397,-0.5985485,,-0.5555226066666666,-0.56425416,-0.2874893466666667,770442.4870920145,1456161.225440348
0.93521464,1.0738541,0.9861114,1.6813944489466666,0.9289495,1.0757042,0.8789282,0.8883172333333333,1.0951284,0.8879534,1.00611786,0.7850616249999999,0.8935575,1.1077111,0.1391495528352364,0.6647859496855346,0.0476231177650899,0.7514075853102771,0.8269716,0.0278299105670472,0.95169556,0.8391117,0.0092766368556824,0.8974180700000001,0.8639478,0.9752868033333332,770692.6333651508,1456161.225440348
0.75675166,0.95487314,0.9514813,1.4734714002133331,1.0671041,1.1714004,0.9732286,0.9696158766666666,1.1660699,0.9663248,1.1220989666666668,0.8720773400000001,0.97274613,1.1859291,0.1220559842405924,0.6341072163522012,0.0409752250627168,0.6591023148991995,0.91003174,0.0244111968481184,1.0841844,0.9165904,0.0081370656160394,0.9909717633333334,0.95510966,0.8546817866666667,770942.779638287,1456161.225440348
0.75675166,0.93324023,0.9341662,1.457305133273333,1.0833576,1.1414953,0.95751184,0.9617171733333334,1.1424227,0.9663248,1.11550845,0.8738643333333334,0.9569084,1.1859291,0.1207261553678649,0.6370878591194968,0.0404635658809005,0.6519212389864706,0.9017257,0.0241452310735729,1.1018496,0.9036773,0.0080484103578576,1.01066167,0.98549694,0.8453046016666667,771192.9259114233,1456161.225440348
0.7121359,0.93324023,1.0553718,1.488499166286667,1.099611,1.0816853,0.9732286,0.9774530266666666,1.1424227,0.9819991,1.0939654333333333,0.9200906166666668,0.97274613,1.1747551,0.1232920555360149,0.6311498012578617,0.0414515514265671,0.6657770998944808,0.9307968,0.0246584111072029,1.1195147,0.93811226,0.0082194703690676,0.957056125,0.96523875,0.8633985883333334,771443.0721845595,1456161.225440348
0.5336729,0.69527835,0.74370044,1.0871825385533334,0.8964425,0.8364637,1.004662,0.995808265,0.55124354,0.99767333,0.8550525833333334,1.16019535,0.9885838,0.57135886,0.0902451452600802,0.6242232962264151,0.0289820199327982,0.4873237844044334,1.1467532,0.018049029052016,0.8280394,1.131809,0.0060163430173386,0.8007230766666666,0.82343143,0.6306163216666667,768941.6094531971,1455901.768511884
0.42213356,0.5113987,0.5359196,0.8187961519866668,0.66889364,0.60918516,0.75319433,0.7440349383333335,0.44483128,0.7468849,0.6317054433333333,0.8572258166666666,0.7351803,0.45961884,0.0680933710966213,0.7192320987421383,0.0209839560225244,0.3677042039217552,0.8435836,0.0136186742193242,0.6248899,0.8305029,0.004539558073108,0.6065337633333333,0.6208496,0.4749397633333334,769191.7557263334,1455901.768511884
-1.0055703,-1.067803,-1.0570669,-1.7810781058,-1.062103,-1.0654988,-1.0542301,-1.0603068333333332,-1.0449402,-1.0556571,-1.06380605,-1.06257115,-1.0703198,-1.0488718,,0.99,,,-1.0626475,,-1.0621339,-1.067725,,-1.059973533333333,-1.0605797,-1.03310795,769441.9019994696,1455901.768511884
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769692.0482726059,1455901.768511884
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769942.1945457421,1455901.768511884
-1.050186,-1.0894359,-1.091697,-1.8456534566,-1.1027367,-1.0954039,-1.1013803,-1.1022351166666666,-1.0567638,-1.10268,-1.09819155,-1.1119437499999998,-1.1019952,-1.0600458,,0.99,,,-1.1083306,,-1.0974642,-1.1107687,,-1.0850778166666666,-1.0808378,-1.07056465,770192.3408188784,1455901.768511884
0.17674698,0.33833548,0.15498805,0.33863742408,0.3925843,0.45367876,0.39170945,0.3873899783333333,0.46847847,0.3863765,0.4309350833333333,0.29821851,0.38675046,0.49314085,0.0283123777826411,0.8538151025157232,0.0076762347823925,0.152886840026262,0.29953945,0.0056624755565282,0.43940562,0.3225871,0.001887491852176,0.4076297366666666,0.3878805,0.19642542,770442.4870920145,1455901.768511884
0.6452123,0.84670866,0.74370044,1.2268404770933334,0.96958315,1.1474764,0.95751184,0.9669964166666668,1.1542463,0.9663248,1.062909,0.8418850083333334,0.97274613,1.1859291,0.1017548041806493,0.6350956918238994,0.0332590454623374,0.5494759425755067,0.8892667,0.0203509608361298,0.9958585,0.9036773,0.0067836536120432,0.9718501016666666,0.93485147,0.7116244066666667,770692.6333651508,1455901.768511884
0.8013674,0.86834157,0.8995361,1.4572155887133331,1.0345972,1.1953245,0.9732286,0.9696158766666666,1.1660699,0.9663248,1.1143927833333334,0.8674207566666666,0.97274613,1.1971031,0.1207187891497551,0.6341072163522012,0.0404607340016319,0.6518814614086781,0.91833776,0.024143757829951,1.0311888,0.92089474,0.0080479192766503,1.0110115083333333,0.96523875,0.8452526616666666,770942.779638287,1455901.768511884
0.8236753,0.9116073,0.86490595,1.468975892066667,1.0671041,1.1115903,0.95751184,0.9617171733333334,1.0951284,0.9663248,1.0892497,0.8550112233333332,0.9569084,1.152407,0.1216861978385159,0.6370878591194968,0.0408328644098937,0.6571054683279861,0.8851137,0.0243372395677031,1.0665191,0.87785107,0.0081124131892343,1.0826520000000002,1.0665296,0.8520741833333333,771192.9259114233,1455901.768511884
0.7344438,0.9116073,0.8995361,1.4119591319333331,1.1402448,1.0697232,0.95751184,0.9617171733333334,1.0833048,0.9663248,1.1059452666666667,0.8714351,0.9569084,1.1300591,0.1169953816865604,0.6370878591194968,0.03903260542293,0.6317750611074266,0.8726547,0.023399076337312,1.1460124,0.87354666,0.0077996921124373,1.0475998,1.0564005,0.8190018166666666,771443.0721845595,1455901.768511884
0.35520995,0.40323418,0.4147141,0.6603759674199999,0.5794994,0.549375,0.6903274,0.6994872166666667,0.24383037,0.69986206,0.5558092166666666,0.8426770833333334,0.70350486,0.21379073,0.05499345927314,0.7360425597484277,0.0164256431790661,0.2969646800749564,0.8269716,0.010998691854628,0.5277315,0.8175898,0.0036662306182093,0.5049056116666667,0.51955867,0.383048705,768941.6094531971,1455642.3115834205
-0.69326,-0.73249304,-0.7107655,-1.2165130274933331,-0.6963995,-0.706638,-0.6770285,-0.6773676,-0.737527,-0.6794745,-0.7035905833333334,-0.6423681266666667,-0.6743768,-0.73599964,,0.99,,,-0.64734656,,-0.7088305,-0.6502009,,-0.7073593166666666,-0.7060614,-0.7056340066666666,769191.7557263334,1455642.3115834205
-1.0724939,-1.1327018,-1.1090121,-1.8872650124666663,-1.1352438,-1.137271,-1.1328138,-1.133706833333333,-1.1040581,-1.1340286,-1.1373213,-1.1414189333333336,-1.1336707,-1.1047418,,0.99,,,-1.1415546,,-1.1416272,-1.1452036,,-1.132881933333333,-1.1314833,-1.0947012833333332,769441.9019994696,1455642.3115834205
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769692.0482726059,1455642.3115834205
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769942.1945457421,1455642.3115834205
-1.0948018,-1.1435182,-1.1263272,-1.9195527453333328,-1.1514972,-1.149233,-1.1485305,-1.14944265,-1.1158817,-1.1497028,-1.1501922,-1.16058655,-1.1495085,-1.1159158,,0.99,,,-1.1623197,,-1.1504598,-1.1624211,,-1.1424428333333334,-1.1416124,-1.1134296666666663,770192.3408188784,1455642.3115834205
-0.7824915,-0.8082082,-0.83197093,-1.38483879024,-0.79392046,-0.77841014,-0.8027624,-0.80325427,-0.7493506,-0.8048687,-0.7852325166666667,-0.823887935,-0.80107856,-0.74717367,,0.99,,,-0.8176199,,-0.78832376,-0.8180714,,-0.7889105266666668,-0.79722327,-0.80327076,770442.4870920145,1455642.3115834205
0.5336729,0.73854417,0.6571251,1.04986228878,0.8639355,1.0577612,0.8946449,0.8909366833333333,1.0123633,0.8879534,0.9666424433333332,0.7935694583333335,0.8935575,1.040667,0.0871675894367755,0.6637974779874214,0.0278515820881633,0.4707049829585878,0.8435836,0.0174335178873551,0.89870006,0.8563292,0.0058111726291183,0.860698315,0.82343143,0.608968845,770692.6333651508,1455642.3115834205
0.75675166,0.8575251,0.84759086,1.3857976905333336,1.0427239,1.1414953,0.9732286,0.98273225,1.106952,0.9819991,1.0931312833333335,0.8624619333333333,0.9885838,1.1412331,0.1148425554052496,0.629157641509434,0.038209930631669,0.6201497991883481,0.9017257,0.0229685110810499,1.048854,0.8993729,0.0076561703603499,1.0564112,1.0260133,0.8038269666666668,770942.779638287,1455642.3115834205
0.7121359,0.86834157,0.79564565,1.3205956571133337,1.0508506,1.0757042,0.9732286,0.9748951,1.047834,0.9663248,1.0614725333333337,0.8514494666666667,0.9885838,1.0965371,0.1094756578344799,0.6321150566037735,0.0361690427701339,0.5911685523061916,0.8809607,0.0218951315668959,1.0400214,0.8692423,0.0072983771889653,1.1340343666666668,1.1273042,0.7660067616666667,771192.9259114233,1455642.3115834205
0.7790595,0.93324023,0.9861114,1.5063856662866668,1.1564983,1.0697232,0.9732286,0.9696158766666666,0.9887161,0.9663248,1.1084189166666667,0.8674579666666666,0.97274613,1.040667,0.1247631341237805,0.6341072163522012,0.0420193608414631,0.6737209242684149,0.8809607,0.0249526268247561,1.1283473,0.8649379,0.0083175422749187,1.051178,1.0665296,0.8737735883333334,771443.0721845595,1455642.3115834205
-0.7824915,-0.8082082,-0.7973408,-1.3649380088666665,-0.7776669,-0.7903722,-0.7556122,-0.7560467433333334,-0.8439393,-0.7578458,-0.7857956933333334,-0.7304536516666666,-0.75356543,-0.8477397,,0.99,,,-0.7345598,,-0.78832376,-0.7362883,,-0.7913521866666666,-0.7870942,-0.7917273833333333,768941.6094531971,1455382.8546549564
-1.0724939,-1.1327018,-1.1090121,-1.8872650124666663,-1.1271169,-1.13129,-1.1328138,-1.133706833333333,-1.1040581,-1.1340286,-1.1301497333333332,-1.1307464333333332,-1.1336707,-1.1047418,,0.99,,,-1.1332486,,-1.1327946,-1.1322905,,-1.1233210833333336,-1.1213542,-1.0947012833333332,769191.7557263334,1455382.8546549564
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769441.9019994696,1455382.8546549564
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769692.0482726059,1455382.8546549564
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769942.1945457421,1455382.8546549564
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.1552141,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1573637666666667,-1.1652054166666668,-1.1653461,-1.1270899,,0.99,,,-1.1664727,,-1.1592923,-1.1667255,,-1.1520036500000002,-1.1517415,-1.1210040833333332,770192.3408188784,1455382.8546549564
-0.7824915,-0.75412595,-0.7973408,-1.3493983757,-0.7857937,-0.7485051,-0.73989546,-0.7455901866666667,-0.7729978,-0.7421716,-0.7660989833333335,-0.7436053033333333,-0.75356543,-0.7583477,,0.99,,,-0.7387128,,-0.7794912,-0.7362883,,-0.7425927383333334,-0.7465778,-0.782713675,770442.4870920145,1455382.8546549564
0.4667493,0.7493606,0.6051799,0.9654308915333332,0.815175,0.980008,0.8789282,0.8830379866666666,0.8704803,0.8879534,0.90267976,0.83836099,0.87771976,0.895405,0.0802019606113805,0.6667781182389938,0.025314979257463,0.4330905873014549,0.8726547,0.0160403921222761,0.84570456,0.88645977,0.005346797374092,0.8774155083333334,0.8538187,0.5599947166666667,770692.6333651508,1455382.8546549564
0.51136506,0.8358922,0.7090703,1.0884554395866666,1.010217,1.0936472,0.9889453,0.9853517,0.97689253,0.9819991,1.0554274,0.9033394833333336,0.9885838,1.018319,0.0903500986046037,0.6281691698113208,0.0290206726359752,0.4878905324648601,0.9349498,0.0180700197209207,1.0311888,0.93811226,0.0060233399069735,1.0268106166666666,1.0057551,0.6313546633333333,770942.779638287,1455382.8546549564
0.5336729,0.8358922,0.69175524,1.0977344098533337,1.0508506,1.0457991,1.004662,1.006366765,0.9177746,0.99767333,1.0479920833333334,0.8720895666666666,1.0202593,0.962449,0.0911151406336227,0.6202389566037736,0.0293026257758485,0.4920217594215628,0.8892667,0.0182230281267245,1.048854,0.8821554,0.0060743427089081,1.1139945833333331,1.1171751,0.6367368966666668,771192.9259114233,1455382.8546549564
0.66752017,0.86834157,0.8302758,1.30203769072,1.1727518,1.0816853,0.9889453,0.993188815,0.905951,0.99767333,1.122761983333333,0.90260911,0.9885838,0.95127505,0.1079477389689249,0.6252117679245283,0.0355906868738337,0.5829177904321946,0.91833776,0.0215895477937849,1.1460124,0.8993729,0.0071965159312616,0.96212067,0.97536784,0.7552422799999999,771443.0721845595,1455382.8546549564
-0.26941046,-0.537797,-0.48566955,-0.6658569225866666,-0.8264274,-0.8262583,-0.8184791,-0.80587372,-0.86758643,-0.8048687,-0.8273527333333334,-0.7304536516666666,-0.80107856,-0.8812617,,0.99,,,-0.7345598,,-0.8324867,-0.7362883,,-0.8758760833333333,-0.878256,-0.3862279133333333,768941.6094531971,1455123.3977264925
-1.0055703,-1.0894359,-1.074382,-1.7972443698666667,-1.1271169,-1.125309,-1.1328138,-1.133706833333333,-1.1040581,-1.1340286,-1.1256871333333331,-1.1215087,-1.1336707,-1.1047418,,0.99,,,-1.1249427,,-1.123962,-1.1236818,,-1.1233210833333336,-1.1213542,-1.0424851333333334,769191.7557263334,1455123.3977264925
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769441.9019994696,1455123.3977264925
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769692.0482726059,1455123.3977264925
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769942.1945457421,1455123.3977264925
-1.0724939,-1.1435182,-1.1263272,-1.900323335533333,-1.1514972,-1.149233,-1.1485305,-1.14944265,-1.1158817,-1.1497028,-1.1501922,-1.153840683333333,-1.1495085,-1.1159158,,0.99,,,-1.1540136,,-1.1504598,-1.1538124,,-1.1424428333333334,-1.1416124,-1.1022757166666666,770192.3408188784,1455123.3977264925
0.2436706,0.5113987,0.29350862,0.5256555706266666,0.4088378,0.52545094,0.5803102,0.5762199866666666,0.27930114,0.57446784,0.4707669116666667,0.6324124533333333,0.5768031,0.31435677,0.0438357086144016,0.7825584955974842,0.0126665659039887,0.2367128265177691,0.6400862,0.0087671417228803,0.43057305,0.6540237,0.0029223805742934,0.5591166416666666,0.54994595,0.3049046233333333,770442.4870920145,1455123.3977264925
0.51136506,0.86834157,0.6051799,1.0380768753666667,0.91269594,0.974027,0.9889453,0.9853517,0.68130296,0.9819991,0.9469172133333332,0.9478037833333334,0.9885838,0.7166209,0.0861955513618326,0.6281691698113208,0.0274957492544487,0.4654559773538965,0.9557148,0.0172391102723665,0.9340304,0.9639385,0.0057463700907888,0.9992646483333334,0.99562603,0.6021327583333334,770692.6333651508,1455123.3977264925
0.4667493,0.84670866,0.6571251,1.02325340904,1.0020901,1.0457991,0.9889453,0.9984680816666668,0.7404209,0.99767333,1.0258502,0.9200401466666668,1.0044216,0.79483896,0.0849728209588559,0.6232195918238994,0.0270489869409601,0.4588532331778224,0.9391028,0.0169945641917711,1.0135237,0.93380785,0.0056648547305903,1.0465005,1.0361423,0.5935344600000001,770942.779638287,1455123.3977264925
0.5336729,0.80344284,0.72638535,1.10831139696,1.0345972,1.015894,1.004662,1.0010875316666663,0.76406807,0.99767333,1.0246775333333331,0.9310648833333334,1.0044216,0.79483896,0.0919871422615472,0.6222311201257862,0.0296244249230184,0.4967305682123552,0.9391028,0.0183974284523094,1.0311888,0.9295035,0.0061324761507698,1.0300017166666668,1.0361423,0.6428720400000001,771192.9259114233,1455123.3977264925
0.5336729,0.7926264,0.7090703,1.0952530911333334,1.1321181,1.0099131,1.004662,1.0010875316666663,0.7285973,0.99767333,1.0689150333333333,0.9868938333333332,1.0044216,0.76131696,0.0909105632157629,0.6222311201257862,0.0292271952282475,0.4909170413651196,0.9723269,0.0181821126431525,1.1195147,0.9682428,0.0060607042143841,0.8655942416666667,0.884206,0.6352976166666667,771443.0721845595,1455123.3977264925
2.1621478,1.3983476,1.5055635,3.130760438666667,0.40071103,0.40583065,0.50172657,0.5159364316666667,0.031005874,0.5117707,0.3935268683333334,0.88780856,0.52928996,-0.020863365,0.2578963285901053,0.805307006918239,0.0966774760659644,1.3926401743865688,0.86850166,0.051579265718021,0.3422472,0.8649379,0.0171930885726736,0.1039562346666666,0.10426592,1.8159863333333333,768941.6094531971,1454863.9407980286
0.06520762,-0.27820218,-0.24325857,-0.16352038284,-0.6557658,-0.6587899,-0.645595,-0.63277952,-0.7611742,-0.6324516,-0.6617056750000001,-0.5130777816666666,-0.62686366,-0.7806957,,0.99,,,-0.5186033,,-0.68233275,-0.52106977,,-0.7596597499999999,-0.7567069,-0.09484941,769191.7557263334,1454863.9407980286
-1.0055703,-1.0786195,-1.074382,-1.7941364576000003,-1.1189902,-1.119328,-1.117097,-1.1179709333333334,-1.1040581,-1.1183542,-1.1199877333333332,-1.1161976500000002,-1.117833,-1.1047418,,0.99,,,-1.1166366,,-1.123962,-1.1193774,,-1.1188248333333335,-1.1213542,-1.0406824,769441.9019994696,1454863.9407980286
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769692.0482726059,1454863.9407980286
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769942.1945457421,1454863.9407980286
-0.1578711,-0.49453115,-0.48566955,-0.5572782733666667,-0.7695402,-0.78439116,-0.78704566,-0.77968126,-0.8439393,-0.7735201,-0.7771520716666667,-0.7172892383333332,-0.7852408,-0.8589137,,0.99,,,-0.72625375,,-0.77065855,-0.7233752,,-0.8134465633333332,-0.80735236,-0.3232472583333333,770192.3408188784,1454863.9407980286
0.5336729,0.7818099,0.5532347,1.0025916253333331,0.75016105,0.7706725,0.8946449,0.9040530666666666,0.40936053,0.9036277,0.7616197166666666,0.9777193233333332,0.9093952,0.4037488,0.0832682850530801,0.6588478993710691,0.0264277663127991,0.4496487392866327,0.95986784,0.016653657010616,0.7573787,0.9768516,0.0055512190035386,0.8464725933333334,0.8639478,0.5815496666666667,770442.4870920145,1454863.9407980286
0.48905718,0.84670866,0.5878648,1.0026812158666665,0.9208227,0.8902928,1.004662,1.0089246666666665,0.52759635,1.0133476,0.904814845,1.0402059166666668,1.0044216,0.53783685,0.0832756765784914,0.619273710691824,0.0264304561433899,0.449688653523854,1.022163,0.0166551353156982,0.91636527,1.028504,0.0055517117718994,0.9701951366666666,0.98549694,0.5816016333333333,770692.6333651508,1454863.9407980286
0.4667493,0.84670866,0.62249494,1.0033526104266666,0.9289495,0.9142169,1.004662,1.0089246666666665,0.53941995,1.0133476,0.9209579233333334,1.0262989166666667,1.0044216,0.57135886,0.0833310687664858,0.619273710691824,0.0264506148900946,0.4499877713390234,1.01801,0.0166662137532971,0.92519784,1.0112866,0.0055554045844323,0.9777013283333332,0.98549694,0.5819910733333333,770942.779638287,1454863.9407980286
0.51136506,0.82507575,0.74370044,1.1052483000733335,1.0020901,0.9441219,1.004662,0.995808265,0.59853786,0.99767333,0.9691232066666668,0.9967860216666666,0.9885838,0.6272289,0.0917346170873802,0.6242232962264151,0.0295311877507986,0.4953669322718532,0.99724495,0.018346923417476,0.97819334,0.98546034,0.0061156411391586,0.96870877,0.98549694,0.6410953016666667,771192.9259114233,1454863.9407980286
0.5336729,0.8358922,0.74370044,1.1275855847866667,1.0833576,0.95608395,1.004662,0.98797115,0.53941995,0.9819991,1.016914358333333,1.0348317166666667,0.9885838,0.57135886,0.093576005342562,0.6271806981132075,0.0302119277162528,0.5053104288498353,1.01801,0.0187152010685124,1.0665191,1.0069822,0.0062384003561708,0.8404899499999999,0.8639478,0.6540519633333334,771443.0721845595,1454863.9407980286
1.3367563,1.1820186,1.107317,2.128255444333333,0.7907948,0.8065586,0.9732286,0.9880115166666668,0.23200679,0.9819991,0.7842747666666666,1.4255217666666666,1.0044216,0.1579207,0.1758299492074921,0.627165465408805,0.0622872552833854,0.949481725720458,1.4125458,0.0351659898414984,0.7043832,1.39868,0.0117219966138328,0.3262597833333333,0.32710594,1.2344869166666668,768941.6094531971,1454604.4838695647
2.2736871,1.4091641,1.4536183,3.2001640813333334,0.33569708,0.34602052,0.39170945,0.4136227383333333,-0.06358279,0.41772506,0.3301737033333333,0.7826319133333333,0.4184259,-0.121429406,0.2635682064682498,0.8439159477987421,0.0991222902116677,1.423268314928549,0.7729825,0.0527136412936499,0.2715865,0.761633,0.0175712137645499,0.0008417371333333,0.0029750036,1.8562436666666664,769191.7557263334,1454604.4838695647
-0.73787576,-0.88392335,-0.8666011,-1.388036313153333,-1.0133425,-1.0116698,-1.00708,-1.00782015,-1.021293,-1.0086343,-1.01327755,-0.9744855766666668,-1.006969,-1.0265237,,0.99,,,-0.9754343,,-1.0179709,-0.98163754,,-1.03784195,-1.0403215,-0.8051254716666667,769441.9019994696,1454604.4838695647
-1.0948018,-1.1435182,-1.1436422,-1.9295030986666664,-1.1514972,-1.1552141,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1546548333333333,-1.1652054166666668,-1.1653461,-1.1270899,,0.99,,,-1.1664727,,-1.1592923,-1.1667255,,-1.1520036500000002,-1.1517415,-1.1192013333333333,769692.0482726059,1454604.4838695647
-1.0948018,-1.1543347,-1.1436422,-1.9326110396666665,-1.159624,-1.161195,-1.1642473,-1.1651784166666668,-1.1277053,-1.165377,-1.1603542166666665,-1.1698242833333334,-1.1653461,-1.1270899,,0.99,,,-1.1706257,,-1.1592923,-1.1710299,,-1.1520036500000002,-1.1517415,-1.1210040833333332,769942.1945457421,1454604.4838695647
2.4967659,1.3983476,1.384358,3.3495484802,0.32757035,0.2921914,0.2816923,0.3165882733333333,-0.02811204,0.3236794,0.3123270166666667,0.5550493866666667,0.32339957,-0.1102554,0.2757726261640211,0.8805327270440252,0.1044093755731923,1.4891721812857144,0.52795494,0.0551545252328042,0.3422472,0.5378057,0.018384841744268,0.1433360843333333,0.16504048,1.94289355,770192.3408188784,1454604.4838695647
0.66752017,0.7926264,0.62249494,1.1608774643266666,0.8639355,0.7886156,0.9732286,0.98273225,0.3738898,0.9819991,0.8232370600000001,1.0828704500000002,0.9885838,0.3367048,0.0963199214506656,0.629157641509434,0.0312299886622287,0.5201275758335948,1.047081,0.0192639842901331,0.84570456,1.0543302,0.006421328096711,0.8706587916666667,0.8943351,0.6733627983333333,770442.4870920145,1454604.4838695647
0.48905718,0.7818099,0.6051799,0.9939840496266664,0.9289495,0.82450163,0.9889453,0.9984680816666668,0.39753696,0.99767333,0.8716839916666667,1.0910383166666666,1.0044216,0.3814008,0.0825581071903814,0.6232195918238994,0.0261694920641237,0.4458137788280598,1.051234,0.0165116214380762,0.89870006,1.0543302,0.005503873812692,0.9250138583333334,0.95510966,0.5765568733333333,770692.6333651508,1454604.4838695647
